text,label,source,page
«Росія застосовує старі трюки»: що відомо про «коронавірусну дезінформацію» Кремля,1,stopfake,35
Відео вакцинації Зеленського від COVID-19 – постановочне,1,stopfake,35
Створено «квантові імпланти» для стеження за людством,1,stopfake,36
Дикі кабани перебігають дорогу в Києві,1,stopfake,36
"МОЗ Австралії визначив, що COVID-19 «не існує»",1,stopfake,36
"«Мої близькі вважають, що Білл Гейтс чипує людство». Що робити?",1,stopfake,36
В Україні побудували «Аушвіц» для «утилізації вакцинованих»,1,stopfake,36
Ангела Меркель відмовилася робити щеплення від COVID-19 вакциною від AstraZeneca,1,stopfake,36
Індійською вакциною масово стерилізували кенійських жінок – тепер черга України,1,stopfake,36
В Україні знову ввели локдаун,1,stopfake,36
"Covishield розвозять по Україні у звичайних фургонах, без холодильника",1,stopfake,36
"Пєсков «забув», яку допомогу США надавали Росії в боротьбі з COVID-19",1,stopfake,37
Кожних 20 днів кількість смертей після вакцинації в США подвоюється,1,stopfake,37
Семеро українців втратили здоров’я після вакцинації проти COVID-19,1,stopfake,37
Наслідки мРНК-вакцинації буде неможливо вилікувати – вона змінює генетичний код людини,1,stopfake,37
Двоє військових померли після вакцинації на Сході України,1,stopfake,37
Фотофейк: Перша жертва вакцинації в Чернігові,1,stopfake,37
Заборонений фільм Роберта Де Ніро про шкоду вакцинації,1,stopfake,37
Під владою ретроградного Меркурія,1,stopfake,37
"В Україні робитимуть щеплення «шмурдяком», у якого ще не закінчені дослідження",1,stopfake,37
У США вакцину Pfizer оцінили як «експериментальну»,1,stopfake,37
В Україні готуються провокації в рамках клінічних випробувань вакцини від COVID-19,1,stopfake,38
У Литві влаштували автопробіг проти коронавірусних обмежень,1,stopfake,38
У Польщі лікар помер після вакцини проти COVID-19,1,stopfake,38
"Папа Римський Франциск заявив, що «невакцинованих до раю не пустять»",1,stopfake,38
"Лікар Роберто Петрелла про COVID-19, ВПЛ і рак грудей",1,stopfake,38
У Чехії призупинили вакцинацію від COVID-19 після 5 летальних випадків,1,stopfake,38
"Дані CDC свідчать, що 70% смертей від вакцин у США припадає на вакцини",1,stopfake,38
Весь світ відмовляється робити щеплення від COVID-19,1,stopfake,38
ВООЗ визнала неефективність вакцин від СOVID-19,1,stopfake,38
У Японії заборонили вакцинацію проти кору,1,stopfake,39
"Україні загрожує новий голодомор, який намічено на літо 2021 року",1,stopfake,39
У Словаччині 36 людей померли після вакцини від коронавірусу,1,stopfake,39
"Від COVID-19 помирають в лікарні, вдома від нього ще ніхто не помер",1,stopfake,39
"Віктор Ляшко не виключає, що літні українці можуть померти після вакцинації",1,stopfake,39
Вакцинація від COVID-19 призвела до підвищення смертності в будинках для людей похилого віку,1,stopfake,39
"Російські ЗМІ повідомили, що The Washington Post відзначила успіх «Супутника V». Але основний зміст",1,stopfake,39
Для створення вакцин і клітинної лінії НЕК-293 вбивають сотні дітей,1,stopfake,39
Ентоні Фаучі заплутався у власній брехні про носіння «подвійних масок»,1,stopfake,39
Боротьба за плечі – яку вакцину колоти?,1,stopfake,39
Швейцарія повністю відмовилася від вакцини AstraZeneca,1,stopfake,40
"Статистика смертності в Німеччині та Швеції за 2020 рік показала, що пандемії немає",1,stopfake,40
Замість Білла Гейтса вакцинували підставну особу,1,stopfake,40
Пандемія COVID-19 – це частина плану Меморандуму 200 з примусової стерилізації населення,1,stopfake,40
"Фотофейк: В Ізраїлі тим, хто пройшов вакцинацію, видають картки «з овечкою»",1,stopfake,40
Після початку вакцинації в Гібралтарі різко зросла смертність,1,stopfake,40
Через «вигаданий локдаун» помре 265 мільйонів людей,1,stopfake,40
"За допомогою законопроекту №4613 українцям колотимуть вакцини від COVID-19, які не пройшли всіх",1,stopfake,40
"Дослідження в Німеччині показало, що маска шкодить дітям",1,stopfake,40
"В українській лабораторії штаму SARS-CoV-2 немає, пандемії COVID-19 не існує",1,stopfake,40
Компанії Pfizer і Bayer надавали вакцини та ліки для експериментів у нацистських концтаборах,1,stopfake,41
Говорити напівправду – теж брехати,1,stopfake,41
Австралійському прем’єру зробили фальшивий укол від COVID-19,1,stopfake,41
В Канаді поліцейські побили чоловіка за порушення карантину,1,stopfake,41
"У США визнали, що вакцинація від COVID-19 викликає параліч лицьового нерва",1,stopfake,41
У ЄС припиняють застосовувати вакцину Pfizer через велику кількість смертей,1,stopfake,41
В Ізраїлі імітують вакцинацію від COVID-19 зі шприцами без голок,1,stopfake,41
В Україні продовжили «тотальний локдаун»,1,stopfake,41
РНК-вакцини заборонили з етичних міркувань,1,stopfake,41
COVID-19 – це просто черговий штам грипу,1,stopfake,41
Лауреат Нобелівської премії «викрив коронабісся»,1,stopfake,42
Локдаун в Україні скасували раніше встановленого терміну,1,stopfake,42
У Німеччині лікарі закликають відмовлятися від вакцинації,1,stopfake,42
"Компанія «Moderna» зізналася, що не вакцинує, а чипує людей",1,stopfake,42
"COVID-19 «спровокований важкими металами», які «іскрять в організмі» під впливом 5G",1,stopfake,42
"Вакцина від Moderna містить таємничий компонент «люциферин», розчинений у 66,6 мл буферного розчину",1,stopfake,42
У Франції з’явився «план блокувань» населення на 2021 рік,1,stopfake,42
"В Ірландії визнали, що COVID-19 не існує",1,stopfake,42
Імунітет від правди. Ксенія Кириллова – про «дике задзеркалля»,1,stopfake,42
У Латвії зробили щеплення від COVID-19 «мимо плеча»,1,stopfake,42
"Вакцина від COVID-19 має у складі фрагменти ВІЛ, ДНК малярії та наночастинки 5G",1,stopfake,43
"Аваков заявив, що в Києві зупинять громадський транспорт",1,stopfake,43
"Ігор Яковенко: Вперед, назустріч Новому року!",1,stopfake,43
Топ-10 фейків про COVID-19 у 2020 році,1,stopfake,43
Вакцина від COVID-19 спричиняє смерть,1,stopfake,43
"FDA оприлюднило список серйозних захворювань, які можуть виникнути внаслідок вакцинації від COVID-19",1,stopfake,43
Фальшивий шприц на відео свідчить про інсценування вакцинації від COVID-19,1,stopfake,43
"ВООЗ визнала, що ПЛР-тест – фальшивка і показує багато хибних результатів",1,stopfake,43
Гендиректор Pfizer «боїться» робити щеплення власною вакциною,1,stopfake,43
«Американські лікарі першої лінії» про марність масок і лжепандемію,1,stopfake,43
Тест на COVID-19 ідентичний одному з покарань Стародавнього Єгипту,1,stopfake,44
У Нідерландах 87 тисяч медсестер відмовилися вакцинуватися від COVID-19,1,stopfake,44
"Медсестра зі США, яка знепритомніла після вакцинації від COVID-19, померла",1,stopfake,44
«Всесвітній альянс лікарів» про пандемію COVID-19,1,stopfake,44
Прокремлівські ЗМІ як засіб маркетингу: просування вакцини «Супутник V» в Латинській Америці,1,stopfake,44
"Мавпи, чипи та геном людини",1,stopfake,44
"Знайдено зв’язок між фармкомпаніями Glaxo, Pfizer, лабораторією в Ухані та Гейтсом",1,stopfake,44
Фейк НТВ: вакцина Pfizer викликає серйозні алергічні реакції і параліч,1,stopfake,44
Ігор Яковенко: Вантажте правду вагонами!,1,stopfake,44
Лікарі в Німеччині відмовляються проводити масову вакцинацію від COVID-19,1,stopfake,44
Локдаун в Україні продовжили до весни,1,stopfake,45
Законопроєкт №4314 перетворив Україну в «полігон для біологічних випробувань»,1,stopfake,45
Вся статистика щодо COVID-19 побудована на фальшивих тестах,1,stopfake,45
Вакцинація викликає у людей рак,1,stopfake,45
"В Аргентині поліцію закидали камінням, протестуючи проти карантину",1,stopfake,45
У тесті на коронавірус знайшли чіп,1,stopfake,45
"Вакцина від AstraZeneca викликає параліч, енцефаліт і запалення спинного мозку",1,stopfake,45
Отримано підтвердження противірусної дії «Протефлазіду» при COVID-19 (оновлено),1,stopfake,45
"Нотатки щодо COVID-19 від російського лікаря, який працює в Китаї",1,stopfake,45
"Маска потрібна тільки тим, хто вже хворий на COVID-19",1,stopfake,45
«Локдаун» – слово з тюремної лексики,1,stopfake,46
Фейк «Вестей»: AstraZeneca попалася на підтасовуванні даних щодо ефективності своєї вакцини від COVID,1,stopfake,46
"Апеляційний суд Португалії визнав ПЛР-тести фейковими, а карантин – незаконним",1,stopfake,46
У Запоріжжі хворі на COVID-19 лежать у коридорах,1,stopfake,46
Цитата Джима Керрі про COVID-19,1,stopfake,46
Полякам планують робити щеплення від коронавірусу примусово,1,stopfake,46
Фотофейк: Іспанська біологиня порівняла зарплатню вченого і футболіста,1,stopfake,46
В Україні вводиться тотальний локдаун,1,stopfake,46
У Франції людей в магазинах обприскують небезпечним для здоров’я розчином,1,stopfake,46
"Книга за 1975 рік доводить, що про COVID-19 знали й раніше",1,stopfake,46
"Люди хворіють не на COVID-19, а на хімічний пневмоніт",1,stopfake,47
Ігор Яковенко: В гостях у казки,1,stopfake,47
«Время»: Росія як виробник вакцин має найбільшу довіру. Насправді в опитуванні лідирують США,1,stopfake,47
В Україні скасували карантин вихідного дня,1,stopfake,47
Фейк РІА «Новости»: Лондон і Зеленський готують кампанію з дезінформації проти Росії,1,stopfake,47
"Утримання і лікування Зеленського обходиться Україні в 2,7 млн гривень за добу",1,stopfake,47
"Фотофейк: Зеленський, який захворів на COVID-19, стоїть без маски поряд із лікарями з Феофанії",1,stopfake,47
Світовий банк знав про пандемію заздалегідь і закуповував «COVID-19 Test kits» у 2017,1,stopfake,47
«Мерзенний план Білла Гейтса» – майбутня вакцинація від COVID-19 буде не лише примусовою,1,stopfake,47
Від коронавірусу захистить змазування носа розчином господарського мила,1,stopfake,47
Інгаляція з содою – спосіб лікування і профілактики коронавірусу,1,stopfake,48
Регулярне вживання води з содою як профілактика коронавірусу,1,stopfake,48
"В Україні вже ввели нову зону – «чорну», хто туди потрапив",1,stopfake,48
Медики протестували сік на COVID-19 і отримали позитивний результат,1,stopfake,48
"Китай переміг «страшну пандемію коронавірусу», якої й не було",1,stopfake,48
"COVID-19 – це «іспанський грип», пандемія викликана «вакцинацією», уколи – «вбивають»",1,stopfake,48
"В Україні почнуть збирати ДНК українців, для цього потрібні були ПЛР-тести",1,stopfake,48
У Німеччині остаточно знайшли ліки від коронавірусу,1,stopfake,48
«Зв’язок очевидний»: п’ять фейків про 5G і коронавірус,1,stopfake,48
"Втрата смаку та нюху при COVID-19 пов’язані не з самим захворюванням, а з",1,stopfake,48
Щеплення від грипу багаторазово підвищує ризик захворювання на коронавірус,1,stopfake,49
Шістка із Sandworm і підроблені мавпячі вакцини,1,stopfake,49
Цибуля і часник вбивають 98% бактерій і можуть вилікувати пневмонію,1,stopfake,49
«Коронавірусне 5G» як «цифрова бабайка» для дорослих,1,stopfake,49
Кисельов у відповідь на звинувачення в поширенні фейків спромігся лише повторити старий фейк про,1,stopfake,49
Уряд України «ухвалив закон» про виплати під час карантину,1,stopfake,49
Для знищення COVID-19 достатньо споживати більше лужної їжі,1,stopfake,49
Українці постраждали від випробування американської вакцини,1,stopfake,49
"Друга хвиля COVID-19 спостерігається тільки в тих країнах, де зараз проходять вибори",1,stopfake,49
Віктор Медведчук захворів на COVID-19,1,stopfake,49
З 1 листопада по 1 березня в Україні буде червона зона,1,stopfake,50
Діагноз COVID-19 придумали цього року – це стресовий стан організму,1,stopfake,50
"Маски не захищають від коронавірусу, – Центр з контролю та профілактики захворювань США",1,stopfake,50
Фейк російських ЗМІ: Україна збирається купувати російську вакцину проти COVID-19 у країн Євросоюзу,1,stopfake,50
Коронавірус можна «вимити» теплою водою і промиванням сіллю,1,stopfake,50
Навіщо Путін «вакцинував» Медведчука?,1,stopfake,50
Фейк «Вестей недели»: в Берліні вперше з часів Другої світової ввели комендантську годину через,1,stopfake,50
У Відні 10 дітей захворіли на грибкову інфекцію легень через носіння маски,1,stopfake,50
"Спільними зусиллями: пандемія Covid-19 показала, як можна успішно боротися з фейками",1,stopfake,50
Канадський професор і головний військовий лікар США виступають проти носіння масок,1,stopfake,50
Окріп безпечно поповнює організм хворого киснем,1,stopfake,51
У слові «коронавірус» виявлено масонський слід,1,stopfake,51
У Німеччині вже троє дітей померли через носіння маски,1,stopfake,51
Із жовтня в українських школах введено карантин,1,stopfake,51
"Літаки розпорошують хімікати по всьому світу, щоб фальсифікувати другу хвилю пандемії COVID-19",1,stopfake,51
"Більшість людей, які захворіли на COVID-19, регулярно носили маски, – дослідження",1,stopfake,51
Інфрачервоні термометри небезпечні для здоров’я,1,stopfake,51
"Українці самі платять за ПЛР-тести, хоча ЄС надав уряду 1,2 млрд € для",1,stopfake,51
У Німеччині через носіння маски померла 13-річна дівчинка,1,stopfake,51
До вакцини від Covid-19 додадуть «наночастинки 666» від Microsoft,1,stopfake,51
Білл Гейтс запропонував уряду Нігерії хабар у 10 мільйонів доларів за примусову вакцинацію,1,stopfake,52
США ввели санкції проти Росії «за розробку вакцини від COVID-19»,1,stopfake,52
В Україні проводиться цифрова трансформація для перетворення країни в колонію,1,stopfake,52
Муаммар Каддафі попереджав про штучне створення вірусів і продаж протиотрут,1,stopfake,52
COVID-19 придумано для «контролю людства»,1,stopfake,52
Альянс ID2020 будує «електронний концтабір» по всьому світу,1,stopfake,52
Тести на COVID-19 можуть нашкодити здоров’ю,1,stopfake,52
"Німецький патологоанатом Клаус Пюшель заявив, що вірусу-вбивці не існує",1,stopfake,52
Використання хірургічних масок призводить до надмірного вдихання CO2 і порушення когнітивних функцій,1,stopfake,52
"Вакцина не убезпечить від нового штаму грипу в Україні, який буде агресивнішим за",1,stopfake,52
ВООЗ назвала шведський досвід боротьби з коронавірусом прикладом для наслідування,1,stopfake,53
Носіння масок знищує імунітет і призводить до гіпоксії плода у вагітних,1,stopfake,53
"У МОЗ щойно зізналися, що вводили обмеження, щоб психологічно впливати на людей",1,stopfake,53
Автор ПЛР-тестів Керрі Мулліс закликав не використовувати їх для виявлення вірусів,1,stopfake,53
"Коронавірус не вбиває, і про це знають лікарі",1,stopfake,53
"Трамп заявив, що журналісти, які не носять масок, беруть участь у світовому протесті",1,stopfake,53
Ревакцинація – комерційний винахід вакцинної індустрії,1,stopfake,53
Київ і Одеса з 24 серпня потрапили до «червоної» зони карантину,1,stopfake,53
У відчайдушній гонитві за вакциною Європа звертається до Росії,1,stopfake,53
Світовий банк продовжив карантин до березня 2025 року,1,stopfake,53
"COVID-19 є фейковою пандемією, – «Лікарі за правду»",1,stopfake,54
"Facebook додав нову функцію, щоб запобігти поширенню COVID-фейків",1,stopfake,54
Росія поширює COVID-фейки про канадських військових у Латвії,1,stopfake,54
Через носіння маски можна заразитися стафілококом,1,stopfake,54
В Італії школярів із симптомами ГРВІ ізолюватимуть без згоди батьків,1,stopfake,54
Україна закупить російську вакцину від COVID-19 через Ізраїль,1,stopfake,54
ВООЗ закликала країни більше не вводити карантин,1,stopfake,54
Фейк «Вестей»: кілька іноземних лідерів збираються зробити щеплення російською вакциною від COVID-19,1,stopfake,54
"Віктор Ляшко визнав маски намордниками, – вони не потрібні",1,stopfake,54
"В Ізраїлі, Німеччині та Нідерландах мільйонні протести проти COVID-19",1,stopfake,54
Світові аферисти хочуть перетворити українців на рабів за допомогою «коронавірусного психозу»,1,stopfake,55
Золотого стандарту для ковід-тестів досі немає,1,stopfake,55
У Німеччині при розтині померлих від COVID-19 не було виявлено ніяких слідів самого,1,stopfake,55
"У тих, хто носить маску і рукавички, з’являється грибок на руках",1,stopfake,55
"Зеленський дозволив масове паломництво хасидів до Умані, незважаючи на COVID-19",1,stopfake,55
Facebook і Twitter видалили пост Трампа про коронавірус,1,stopfake,55
"Німеччину закривають на карантин, який триватиме до наступної весни",1,stopfake,55
На «Нову газету» та її головного редактора склали протоколи з приводу поширення фейків,1,stopfake,55
Удар у не оголошеній війні Кремля. Фальшивки про COVID у великій грі Росії,1,stopfake,55
"Церква – це не те місце, де поширюється коронавірус",1,stopfake,55
Наукова стаття підтверджує зв’язок 5G і Covid-19,1,stopfake,56
"Володарювання в часи «корони», або як сербська влада коронафейки поширювала",1,stopfake,56
Після вакцинації від Covid-19 населення планети скоротиться до 1 мільярда,1,stopfake,56
"Фото маски під мікроскопом доводить, що вона не здатна захистити від вірусу",1,stopfake,56
"ПЛР-тест не здатний відрізнити COVID-19 від застуди, грипу та інших вірусних інфекцій",1,stopfake,56
ВООЗ запропонувала президентові Мадагаскару хабар за ліки від коронавірусу,1,stopfake,56
Усі учасники випробувань вакцини від COVID-19 компанії Moderna мали побічні ефекти,1,stopfake,56
"Відео доводить, що маски викликають гіпоксію",1,stopfake,56
Вже у 2003 році було відомо про коронавірус і чим його лікувати,1,stopfake,56
COVID-19 – це психічне захворювання,1,stopfake,56
Вакцина від Covid-19 не може бути ефективною і має серйозні побічні ефекти,1,stopfake,57
На пересувних лабораторіях для тестування на COVID-19 зображений єгипетський бог смерті Анубіс,1,stopfake,57
У МОЗ Білорусі коронавірус визнали психічним захворюванням,1,stopfake,57
ПЛР-тестування на коронавірус – глобальний обман,1,stopfake,57
"Білл Гейтс сказав, що 700 000 осіб постраждають від нової вакцини проти коронавірусу",1,stopfake,57
Від коронавірусу не померла жодна людина,1,stopfake,57
Хворим на COVID-19 для одужання достатньо дихальної гімнастики,1,stopfake,57
Пандемія коронавірусу – це результат системної корупції в науці та ЗМІ,1,stopfake,57
Проти Фонду Гейтсів і ВООЗ відкрито кримінальну справу в Міжнародному трибуналі з прав,1,stopfake,57
Американці почали випробовувати вакцину від коронавірусу на «ЗСУшниках»,1,stopfake,57
"Олена Малишева розповіла, що Нью-Йорк «паралізований страхом» через COVID-19. Відеосвідчення це не підтверджують",1,stopfake,58
"Медіаспоживання в епоху коронавірусу: довіра до новин, фейки і соціальні платформи",1,stopfake,58
"безсимптомного COVID-19 не існує, влітку маски можна не носити",1,stopfake,58
Маски викликають отруєння СО2 і є токсичними для дітей,1,stopfake,58
Існування секретних лабораторій: схожі наративи,1,stopfake,58
Кримські медіа не надають людям повної інформації про коронавірус (результати моніторингу),1,stopfake,58
COVID-19 – це фальшива глобальна тривога або шлях до тоталітаризму,1,stopfake,58
Капуста здатна вбивати коронавірус,1,stopfake,58
Прогноз учених – від коронавірусу помре 80% людства,1,stopfake,58
Статистика смертності у деяких містах України свідчить про відсутність пандемії і абсурдність карантину,1,stopfake,58
"Безсимптомні носії коронавірусу не можуть заражати інших, отже, носіння масок – абсурд",1,stopfake,59
Через коронавірус ціни на продукти в Україні піднялися на 80%,1,stopfake,59
Кисельов назвав російські ліки проти COVID-19 революцією в медицині. Але це лише дженерик японського,1,stopfake,59
Житель Бердянська управляв 500 проросійськими ботами,1,stopfake,59
"РІА «Новости» процитувало слова німецького вірусолога про те, що «другої хвилі не буде», промовчавши",1,stopfake,59
"Немає жодного наукового дослідження, яке б доводило, що маски захищають від COVID-19",1,stopfake,59
"Мережа 5G вбиває бджіл, дерева і людей",1,stopfake,59
Україна витратила 60 млрд на боротьбу з коронавірусом,1,stopfake,59
"Коронавірус зникне сам, вакцина не потрібна",1,stopfake,59
"«Фреска з Денвера 1994 року» доводить, що COVID-19 був запланованим",1,stopfake,59
"Стріляючи наосліп, може щось і влучить",1,stopfake,60
Університет Гопкінса і фонд Гейтсів давно знали про пандемію Covid-19,1,stopfake,60
Огляд «Коронавірусного абсурду» від американського журналіста,1,stopfake,60
"Американський CDC підтвердив дуже низький рівень смертності від COVID-19 –0,26%",1,stopfake,60
"Смертність в Україні в 2020 році менша, ніж у 2019-му, – коронавірус не",1,stopfake,60
"ВООЗ заробляє на вакцинах, тому наполягає на імунізації",1,stopfake,60
Наввипередки з часом: як Facebook і Twitter боролися з COVID-фейками,1,stopfake,60
Карантин тільки погіршив ситуацію в Україні – інфекціоністка,1,stopfake,60
Ліки від коронавірусу є – це «ВетОкс-1000»,1,stopfake,60
Вакцина від коронавірусу готова і це – найсерйозніша афера,1,stopfake,60
Рокфеллери знали про пандемію коронавірусу заздалегідь,1,stopfake,61
Тривале носіння медичних масок викликає дефіцит кисню в крові,1,stopfake,61
«Агора» знайшла 200 випадків переслідування в Росії за фейки щодо COVID-19,1,stopfake,61
Пандемія фейків: як соціальні мережі намагалися захиститися від COVID-19-паніки,1,stopfake,61
"ВООЗ «несподівано» заявила, що пандемії коронавірусу немає",1,stopfake,61
Білл Гейтс заробить на вакцині від коронавірусу,1,stopfake,61
"Китайські офіційні звіти вихваляють заходи протидії коронавірусу. Критики наполягають, що секретність сприяла смерті багатьох",1,stopfake,61
Фейки «доктора» Леонарда Колдуелла про коронавірус,1,stopfake,61
Касири та продавці не заражаються коронавірусом,1,stopfake,61
"Білл Гейтс програв суд, у США обов’язкової вакцинації не буде",1,stopfake,62
Смертність від коронавірусу мізерно мала,1,stopfake,62
Мальтузіанське «солом’яне опудало»,1,stopfake,62
Відеофейк: Ось таку вакцину з чіпом ви отримаєте,1,stopfake,62
Таємна доповідь щодо коронавірусу: «глобальна фальшива тривога»,1,stopfake,62
"Фейк «Російської газети»: Швеція визнала, що її ліберальна стратегія боротьби з COVID-19 була помилкою",1,stopfake,62
"Фотофейк: Пандемія коронавірусу – обман, для доказів використовують старі світлини",1,stopfake,62
"Схвалюй, та не довіряй. Чому під час пандемії рейтинг Путіна став рекордно низьким",1,stopfake,62
Конспірологічні теорії Кремля обертаються проти нього,1,stopfake,62
"Пік пандемії в Україні буде в жовтні і помре 1,5 мільйона осіб",1,stopfake,62
Світ готують до небезпечної антикоронавірусної вакцинації,1,stopfake,63
Пандемія коронавірусу була запланована Біллом Гейтсом 8 років тому,1,stopfake,63
"Дональд Трамп заявив, що вакцинація – це «шахрайство»",1,stopfake,63
Марихуана здатна блокувати і лікувати COVID-19,1,stopfake,63
«Справжнісіньке маніпулювання людьми»,1,stopfake,63
«Наркотик» адренохром був заражений коронавірусом для всесвітньої спецоперації,1,stopfake,63
"Коронавірус – це бактерія, що призводить до утворення тромбів",1,stopfake,63
Маски і рукавички провокують розвиток бактерій і туберкульозу,1,stopfake,63
Коронавірус можна перемогти без карантину – приклад Білорусі,1,stopfake,63
В Україні поновлять суворий карантин – час готуватися,1,stopfake,63
Білоруський підхід до спалаху коронавірусної інфекції,1,stopfake,64
Небезпечність коронавірусу перебільшено в 20-35 разів,1,stopfake,64
Тест ПЛР не здатний виявити коронавірус,1,stopfake,64
"Перець, УФ-лампи, хлорка, спирт: що ще НЕ захищає і НЕ лікує від коронавірусу?",1,stopfake,64
"Такий само коронавірус, як зараз, вже був у 2003 році",1,stopfake,64
Мільйони італійців протестують проти нового закону про обов’язкову вакцинацію,1,stopfake,64
«Вакцини Гейтса» паралізували дітей в Індії,1,stopfake,64
Вакцина від коронавірусу змінюватиме генетичний код людини,1,stopfake,64
Від експериментальної вакцини проти COVID-19 постраждали 20% добровольців,1,stopfake,64
Фотофейк: в Україні лікарів і чиновників захищають від коронавірусу по-різному,1,stopfake,65
Парламент Італії вимагає заарештувати Білла Гейтса за злочини проти людства,1,stopfake,65
США вигадали COVID-19 для економічної війни з Китаєм,1,stopfake,65
Карантин в Україні триватиме 2 роки,1,stopfake,65
"Вмирають не від коронавірусу, а від тромбозу – допоможе аспірин",1,stopfake,65
Медичні банки захищають і лікують від COVID-19,1,stopfake,65
Рівень летальності COVID-19 є нижчим у 28-55 разів,1,stopfake,65
Фейк посольства РФ у США: NYT підтасувала факти і видалила абзац статті зі статистикою,1,stopfake,65
Отримання вигоди з конспірологічного ажіотажу навколо коронавірусу,1,stopfake,65
Секретні лабораторії і Джордж Сорос: дезінформація щодо COVID-19 у країнах Східного Партнерства,1,stopfake,65
COVID-19: Москва втрачає хватку,1,stopfake,66
Фейк RT: дані щодо кількості смертей від COVID-19 в Нью-Йорку занижено вдвічі,1,stopfake,66
Носіння маски може допомогти коронавірусу проникнути в мозок,1,stopfake,66
«Убита» медсестра з «ДНР» може очолити МОЗ України,1,stopfake,66
"Медична маска – ознака відсутності розуму, її носять тільки раби",1,stopfake,66
Тести на COVID-19 в Україні заражені,1,stopfake,66
Коронавірус не впливає на рівень смертності у Франції,1,stopfake,66
Карантин в Україні – це брехня і абсурд,1,stopfake,66
США понад 30 років проводять махінації з вакцинами,1,stopfake,66
"Швеція відмовилася від боротьби з коронавірусом, оскільки він не загрожує людям",1,stopfake,66
Фейк Дмитра Кисельова: шведська ліберальна стратегія боротьби з епідемією COVID-19 провалилась,1,stopfake,67
Відеофейк: Постановочні сюжети про «страшну пандемію» коронавірусу,1,stopfake,67
"СБУ: виявлено інтернет-агітаторів, які за вказівкою Росії пропагували сепаратизм в Україні",1,stopfake,67
Битва фейків. За що Білорусь позбавила акредитації кореспондента Першого каналу,1,stopfake,67
Ігор Яковенко: Конспірологія і коронавірус,1,stopfake,67
Україна відмовилася від безвізового режиму з ЄС,1,stopfake,67
"Захиститися від коронавірусу можна за допомогою «інтерферону», виготовленого в домашніх умовах",1,stopfake,67
"ті, хто перехворів на вітрянку і кір, мають ступінь захисту від коронавірусу",1,stopfake,67
"Швейцарія, Туреччина, Чехія і Україна «виходять із проекту «коронавірус»",1,stopfake,67
Цифра тижня: 117 мільйонів,1,stopfake,67
"Лавров стверджує, що «Не існує жодного підтвердження» російської дезінформації про коронавірус. Насправді їх чимало",1,stopfake,68
COVID-19: прокремлівські ЗМІ заступилися за Пекін,1,stopfake,68
Чому росіяни не довіряють владі в ситуації з пандемією коронавірусу? Але все ще вірять,1,stopfake,68
За допомогою вдихання парів горілки можна вилікується від коронавірусу за один день,1,stopfake,68
Білл Гейтс розпочав чипування українців,1,stopfake,68
"Нобелівський лауреат із Японії заявив, що коронавірус було створено в Китаї",1,stopfake,68
Медсестри «дякують» Порошенку за браковані захисні халати,1,stopfake,68
"Чергове відео про те, що коронавірус – обман, а в Італії не вмирають",1,stopfake,68
"Фейк російських ЗМІ: США визнали існування секретних біолабораторій в Україні, а потім видалили визнання",1,stopfake,68
"В Італії від коронавірусу померли тільки 3 людей, вакцина не потрібна – фейки",1,stopfake,68
Прокремлівська класика і Білл Гейтс на RT Arabic,1,stopfake,69
Дезінформаційні нападки на стан здоров’я Бориса Джонсона,1,stopfake,69
Оновлення спеціального звіту Європейської служби зовнішніх зв’язків (ЄСЗЗ): короткий огляд наративів і дезінформації щодо,1,stopfake,69
Українські фермери викидають урожай через коронавірус,1,stopfake,69
"Якби не карантин, то епідемія коронавірусу вже давно б закінчилася",1,stopfake,69
Сінгапур «задавив» коронавірус за 20 днів,1,stopfake,69
"Німецькі вчені довели, що коронавірус не “живе” на поверхнях",1,stopfake,69
"Коронавірус – афера, організована Китаєм",1,stopfake,69
"Помер лікар Іван Синсяк, який цілодобово лікував інфікованих коронавірусом пацієнтів",1,stopfake,69
"Російський гумконвой, який їхав до Києво-Печерської лаври, потрапив у ДТП",1,stopfake,69
Київське метро відновить свою роботу 31 травня,1,stopfake,70
ВООЗ визнала самоізоляцію громадян марною в боротьбі з COVID-19,1,stopfake,70
Через карантин і економічний колапс в Україні розпочнеться громадянська війна,1,stopfake,70
"Президент Зеленський показав, як треба дотримуватися карантину",1,stopfake,70
Карантин в Україні продовжено до «21 травня»,1,stopfake,70
Горілка замінює антисептик у дезінфекції проти COVID-19,1,stopfake,70
Чи існують 19 коронавірусів? Поправка твердження радника Трампа,1,stopfake,70
COVID-19 має ознаки біологічної зброї,1,stopfake,70
Фейк «Комсомольской правды» з подачі Бі-Бі-Сі: в збіднілих німецьких зоопарках збираються годувати одних тварин,1,stopfake,70
"МЗС України просить допомоги у Росії, але робить це «завуальовано»",1,stopfake,70
Велика кількість вітаміну C рятує від коронавірусу,1,stopfake,71
ВООЗ завищує статистику про смертність від коронавірусу,1,stopfake,71
Фейк НТВ: як COVID-19 впливає на ситуацію в Україні,1,stopfake,71
Вологий кашель і нежить свідчать про відсутність коронавірусу,1,stopfake,71
"Лукашенко заявив, що в Білорусі від коронавірусу ніхто не помер і не помре. Але",1,stopfake,71
"Фейк «Вестей недели»: коронавірус, що спричинив пандемію, потрапив до Китаю зі США",1,stopfake,71
Рух проти щеплень і прокремлівський опортунізм,1,stopfake,71
Прокремлівські ЗМІ проти Білла Гейтса,1,stopfake,71
